file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F253.xlsx,644.2920700600681,11.451696083025976,659.2724962402004,810174.185403648,264.8880529725062,207.26197430965323,97.41211041830412,98.14453230114852,195.55664271945264,1
F254.xlsx,616.1176279166425,10.6366361289418,633.758630481328,765569.0750863589,263.7949244825814,204.424309051445,97.41211041830412,98.14453230114852,195.55664271945264,1
F255.xlsx,825.2597345457103,12.115514374034186,1038.4592026023995,1214876.013428575,248.65556476911595,199.0576140830381,97.41211041830412,98.14453230114852,195.55664271945264,1
F256.xlsx,769.7429518159481,11.71040159508786,923.7110260057148,1087365.6448120496,254.59155382807725,202.1758954487556,97.41211041830412,98.14453230114852,195.55664271945264,1
F257.xlsx,698.0758208528364,11.5949391698233,813.5345576003741,971676.6012510835,263.08454693190714,201.18652920858844,97.41211041830412,98.14453230114852,195.55664271945264,1
F258.xlsx,642.4330140843816,9.77794566998084,634.4491768045258,748308.8332878634,278.07791841948585,202.1427718927751,97.41211041830412,194.82422083660825,195.55664271945264,1
F259.xlsx,683.5215202000753,11.590836287812662,775.0542367799233,932136.765696568,260.9523177675675,198.1606118691531,97.41211041830412,194.82422083660825,292.9687531377568,1
F26.xlsx,774.5091525200993,23.974060231875622,2164.082084237741,2807308.5894453246,240.62082050380465,210.48944104914983,2.197265648533176,0.0,98.14453230114852,2
F260.xlsx,681.5709523027066,11.252906302464003,768.2575120552602,917257.5476149768,256.5985117459945,199.76053654956945,97.41211041830412,98.14453230114852,195.55664271945264,1
F261.xlsx,706.9343510046256,11.333504345365812,777.8278372218397,928933.0619174722,264.3000920043323,203.4140225928829,97.41211041830412,98.14453230114852,195.55664271945264,1
F27.xlsx,562.2510301954511,21.198794123097255,1205.623619282287,1696387.8038446442,276.99961193075967,220.4422184819363,98.14453230114852,0.7324218828443919,2.197265648533176,1
F28.xlsx,584.5677253158469,18.008473428749774,1033.6079718904152,1391860.9143025118,259.8509078300569,220.3629347306544,2.197265648533176,49.07226615057426,196.28906460229703,1
F29.xlsx,431.9908725253253,17.94097597853976,900.4778376549782,1252915.3681354572,267.6965483950376,217.2829132079251,49.07226615057426,98.14453230114852,0.0,1
